date,price_usd,market_cap_usd,volume_24h_usd,chain
1707004800,0.490540843,490540843.0,0,Sui
1707091200,0.486433012,486433012.0,0,Sui
1707177600,0.509557443,509557443.0,0,Sui
1707264000,0.508071557,508071557.0,0,Sui
1707350400,0.52344693,523446930.0,0,Sui
1707436800,0.502548135,502548135.0,0,Sui
1707523200,0.530158097,530158097.0,0,Sui
1707609600,0.557238703,557238703.0,0,Sui
1707696000,0.542793812,542793812.0,0,Sui
1707782400,0.574796095,574796095.0,0,Sui
1707868800,0.570827247,570827247.0,0,Sui
1707955200,0.605401721,605401721.0,0,Sui
1708041600,0.586034559,586034559.0,0,Sui
1708128000,0.578199036,578199036.0,0,Sui
1708214400,0.589396549,589396549.0,0,Sui
1708300800,0.580522103,580522103.0,0,Sui
1708387200,0.608874568,608874568.0,0,Sui
1708473600,0.592329662,592329662.0,0,Sui
1708560000,0.572183339,572183339.0,0,Sui
1708646400,0.565528216,565528216.0,0,Sui
1708732800,0.547772265,547772265.0,0,Sui
1708819200,0.567994638,567994638.0,0,Sui
1708905600,0.572179112,572179112.0,0,Sui
1708992000,0.570793035,570793035.0,0,Sui
1709078400,0.564035119,564035119.0,0,Sui
1709164800,0.548835206,548835206.0,0,Sui
1709251200,0.559842813,559842813.0,0,Sui
1709337600,0.593515673,593515673.0,0,Sui
1709424000,0.582390278,582390278.0,0,Sui
1709510400,0.564586978,564586978.0,0,Sui
1709596800,0.546088217,546088217.0,0,Sui
1709683200,0.52621831,526218310.0,0,Sui
1709769600,0.536644038,536644038.0,0,Sui
1709856000,0.539986692,539986692.0,0,Sui
1709942400,0.524017713,524017713.0,0,Sui
1710028800,0.529399783,529399783.0,0,Sui
1710115200,0.522657626,522657626.0,0,Sui
1710201600,0.53792674,537926740.0,0,Sui
1710288000,0.551041821,551041821.0,0,Sui
1710374400,0.553529755,553529755.0,0,Sui
1710460800,0.530291789,530291789.0,0,Sui
1710547200,0.525112103,525112103.0,0,Sui
1710633600,0.5383336,538333600.0,0,Sui
1710720000,0.553341465,553341465.0,0,Sui
