date,price_usd,market_cap_usd,volume_24h_usd,chain,price_change_1d,price_change_7d,price_change_30d,ma_7d,ma_30d,volatility_30d,cumulative_return,year,month,quarter,weekday
1970-01-01 00:00:01.750550400,1.611813514,1611813514.0,0,Sui,-0.030849800483001344,-0.07223942273685169,0.06923272896064847,1.7064134971428573,1.7225816253333335,0.0369112920182943,4820.246200730564,1970,1,1,3
1970-01-01 00:00:01.750636800,1.563187816,1563187816.0,0,Sui,-0.03016831511688156,-0.11454224386168754,0.016533651380093328,1.6775259304285715,1.7234291199,0.037242081202947454,4671.810662894286,1970,1,1,3
1970-01-01 00:00:01.750723200,1.703119044,1703119044.0,0,Sui,0.08951658052073763,-0.03856463033558433,0.08775354248980993,1.6677666894285714,1.72800904,0.04049821783060516,5098.966836328977,1970,1,1,3
1970-01-01 00:00:01.750809600,1.714848345,1714848345.0,0,Sui,0.006886953111893135,-0.00064247296713138,0.07328413489494401,1.6676091962857142,1.7319120505,0.04037881329561568,5134.771877161061,1970,1,1,3
1970-01-01 00:00:01.750896000,1.702079409,1702079409.0,0,Sui,-0.007446102179956893,-0.005621156476772415,0.03972564181231886,1.6662346619999997,1.7340798081666666,0.04021505410420224,5095.793230874955,1970,1,1,3
1970-01-01 00:00:01.750982400,1.636892766,1636892766.0,0,Sui,-0.03829823841080249,-0.04021245100639337,-0.05590294665700779,1.6564373345714285,1.7308489563999998,0.039373755894616905,4896.803502985672,1970,1,1,3
1970-01-01 00:00:01.751068800,1.682302603,1682302603.0,0,Sui,0.027741485540904165,0.01153383389824092,-0.03469611190402766,1.6591776424285716,1.7288333783666667,0.039713559212934506,5035.4222551144885,1970,1,1,3
1970-01-01 00:00:01.751155200,1.719862052,1719862052.0,0,Sui,0.022326214637617303,0.06703538409468868,-0.00014766910553698498,1.6746131478571429,1.7288249114333332,0.03985150066965634,5150.0767946369715,1970,1,1,3
1970-01-01 00:00:01.751241600,1.755458174,1755458174.0,0,Sui,0.02069707972136814,0.12299888473542198,0.07062325014185311,1.7020803418571426,1.7326848488333335,0.03897130932239285,5258.738052598877,1970,1,1,3
1970-01-01 00:00:01.751328000,1.71324938,1713249380.0,0,Sui,-0.024044317674526416,0.005948107993794416,0.031387773582666645,1.7035275327142858,1.7344228011666665,0.03922861878640951,5129.8908525276165,1970,1,1,3
